name,address,phone,rating,reviewCount,category,mapsUrl,status,scrapedAt,outreach
Genevieve Sushi and Hibachi,"20377 Old Scenic Hwy Suite 201/202, Zachary, LA 70791, USA",(225) 306-4174,4.7,25,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJObOnTB6dJoYRpwUwbHN2Llo,OPERATIONAL,2026-03-28T15:17:09.151Z,"Hi there,

I noticed that Genevieve Sushi and Hibachi doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.7⭐ rating with 25 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Chinese Inn-Nicholson,"1710 Nicholson Dr, Baton Rouge, LA 70802, USA",(225) 387-9443,4,588,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJ9eTvoMygJoYRi-68GfzmjBI,OPERATIONAL,2026-03-28T15:17:14.623Z,"Hi there,

I noticed that Chinese Inn-Nicholson doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4⭐ rating with 588 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Faye's Subs and Salads,"311 3rd St, Baton Rouge, LA 70801, USA",(225) 343-0283,4.9,121,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJA9e2Y8GgJoYRxj-7IcCrbJU,OPERATIONAL,2026-03-28T15:17:14.623Z,"Hi there,

I noticed that Faye's Subs and Salads doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.9⭐ rating with 121 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Carter’s Snowballs and More,"949 Court St, Port Allen, LA 70767, USA",,5,5,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJFyeoKZOhJoYRQPziEmJKAAs,OPERATIONAL,2026-03-28T15:17:14.623Z,"Hi there,

I noticed that Carter’s Snowballs and More doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 5⭐ rating with 5 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Carville Deli,"24445 Eden St, Plaquemine, LA 70764, USA",(225) 687-0091,3.7,3,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJM8nabm8CJIYRNAKugJeHKPk,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Carville Deli doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 3.7⭐ rating with 3 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Crawfish Xpress,"57965 Laville St, Plaquemine, LA 70764, USA",(225) 687-0226,4.4,183,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJH3OaqOkr3YARQwIexmY1OX0,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Crawfish Xpress doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.4⭐ rating with 183 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Hot Wok,"Bellview Shopping Center, 58412 Belleview Dr, Plaquemine, LA 70764, USA",(225) 687-8889,4.2,146,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJFaYQ8UMCJIYRWvJDNqkFOro,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Hot Wok doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.2⭐ rating with 146 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Uncle Johnny's,"58725 Belleview Dr, Plaquemine, LA 70764, USA",(225) 687-4992,4.4,358,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJE0LaNkYCJIYRxojL6k7oxpQ,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Uncle Johnny's doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.4⭐ rating with 358 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
D's Soul Food Cafe,"23440 Railroad Ave, Plaquemine, LA 70764, USA",(225) 238-5044,4.6,55,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJGw51vVgCJIYRfenU-ml2rYI,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that D's Soul Food Cafe doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.6⭐ rating with 55 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Beer Belly's Bar & Grill,"57910-57948, 57945 Main St, Plaquemine, LA 70764, USA",(225) 238-2327,4.4,224,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJP8e4r1gCJIYRAeBF1QXN9Pc,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Beer Belly's Bar & Grill doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.4⭐ rating with 224 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Zuwar Greek and Lebanese Cuisine,"24205 Eden St, Plaquemine, LA 70764, USA",(225) 238-5112,4.8,198,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJJY3Sp_YDJIYRcoLq2BfH-UU,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Zuwar Greek and Lebanese Cuisine doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.8⭐ rating with 198 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Tacos La Ranita,"23165 LA-1, Plaquemine, LA 70764, USA",(225) 394-4491,4.6,20,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJg5aPXAADJIYR7olCtkdF3P8,OPERATIONAL,2026-03-28T15:17:15.004Z,"Hi there,

I noticed that Tacos La Ranita doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.6⭐ rating with 20 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Uncle Earle's Cafe,"24325 Eden St Suite 2, Plaquemine, LA 70764, USA",(225) 238-5242,4.8,21,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJrTiXDosDJIYRWm8t-2KsNwI,OPERATIONAL,2026-03-28T15:17:17.170Z,"Hi there,

I noticed that Uncle Earle's Cafe doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.8⭐ rating with 21 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Mac D's Snack Shack,"58370 Court St, Plaquemine, LA 70764, USA",(225) 238-1747,,0,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJ8w-RyFACJIYRVfha9QQhG7A,OPERATIONAL,2026-03-28T15:17:17.170Z,"Hi there,

I noticed that Mac D's Snack Shack doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have reviews on Google that are bringing people in. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Express Pizza,"57945 Belleview Dr, Plaquemine, LA 70764, USA",(225) 238-2218,4.3,37,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJjxgkKWYCJIYRGvxGl3YdQhw,OPERATIONAL,2026-03-28T15:17:17.170Z,"Hi there,

I noticed that Express Pizza doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.3⭐ rating with 37 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
Lee's Cafe,"23921 Harmason St, Plaquemine, LA 70764, USA",(225) 687-3735,4.7,121,restaurant,https://www.google.com/maps/place/?q=place_id:ChIJN4wFCk4CJIYRLeikQcAUzAg,OPERATIONAL,2026-03-28T15:17:17.170Z,"Hi there,

I noticed that Lee's Cafe doesn't have a website yet — so I went ahead and built one for you.

It's live at: [DEMO_URL]

You have a 4.7⭐ rating with 121 reviews on Google — that's a real asset. A website will help you convert that attention into more customers.

We build and maintain professional websites for Baton Rouge businesses starting at $39/month — and you can see exactly what you're getting before you pay anything.

If you'd like to keep it, update it, or just chat — reply here or call/text anytime.

— InkThorn Crustacean Web Development
   hello@inkthorn.ai | inkthorn.ai/crustacean"
