name,phone,category,full_url,short_url,sms_message,msg_chars,segments
VIP Nails,+15042404090,beauty_salon,https://inkthorn.ai/crustacean?claim=vip-nails&cat=beauty_salon,https://inkt.ai/c/vip-nails,Hi VIP Nails — your free GEO website is ready to claim: https://inkt.ai/c/vip-nails Reply STOP to opt out,105,1
Lagi Nails & Spa Salon,+15045132754,beauty_salon,https://inkthorn.ai/crustacean?claim=lagi-nails-spa-salon&cat=beauty_salon,https://inkt.ai/c/lagi-nails-spa-salon,Hi Lagi Nails & Spa Salon — your free GEO website is ready to claim: https://inkt.ai/c/lagi-nails-spa-salon Reply STOP to opt out,129,1
Hot Nail Spa,+15045926990,beauty_salon,https://inkthorn.ai/crustacean?claim=hot-nail-spa&cat=beauty_salon,https://inkt.ai/c/hot-nail-spa,Hi Hot Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/hot-nail-spa Reply STOP to opt out,111,1
Cc Beauty Salon,+15044447372,beauty_salon,https://inkthorn.ai/crustacean?claim=cc-beauty-salon&cat=beauty_salon,https://inkt.ai/c/cc-beauty-salon,Hi Cc Beauty Salon — your free GEO website is ready to claim: https://inkt.ai/c/cc-beauty-salon Reply STOP to opt out,117,1
Active Nails & Spa,+15043981544,beauty_salon,https://inkthorn.ai/crustacean?claim=active-nails-spa&cat=beauty_salon,https://inkt.ai/c/active-nails-spa,Hi Active Nails & Spa — your free GEO website is ready to claim: https://inkt.ai/c/active-nails-spa Reply STOP to opt out,121,1
Salon Jolie Spa,+15043937770,beauty_salon,https://inkthorn.ai/crustacean?claim=salon-jolie-spa&cat=beauty_salon,https://inkt.ai/c/salon-jolie-spa,Hi Salon Jolie Spa — your free GEO website is ready to claim: https://inkt.ai/c/salon-jolie-spa Reply STOP to opt out,117,1
Head Gamz Salon,+15043922777,beauty_salon,https://inkthorn.ai/crustacean?claim=head-gamz-salon&cat=beauty_salon,https://inkt.ai/c/head-gamz-salon,Hi Head Gamz Salon — your free GEO website is ready to claim: https://inkt.ai/c/head-gamz-salon Reply STOP to opt out,117,1
Certified Lashes,+15044449385,beauty_salon,https://inkthorn.ai/crustacean?claim=certified-lashes&cat=beauty_salon,https://inkt.ai/c/certified-lashes,Hi Certified Lashes — your free GEO website is ready to claim: https://inkt.ai/c/certified-lashes Reply STOP to opt out,119,1
Dugas Hair Designs,+15043689363,beauty_salon,https://inkthorn.ai/crustacean?claim=dugas-hair-designs&cat=beauty_salon,https://inkt.ai/c/dugas-hair-designs,Hi Dugas Hair Designs — your free GEO website is ready to claim: https://inkt.ai/c/dugas-hair-designs Reply STOP to opt out,123,1
A-list hair studio,+15049404714,beauty_salon,https://inkthorn.ai/crustacean?claim=a-list-hair-studio&cat=beauty_salon,https://inkt.ai/c/a-list-hair-studio,Hi A-list hair studio — your free GEO website is ready to claim: https://inkt.ai/c/a-list-hair-studio Reply STOP to opt out,123,1
Classique Nails,+15043912300,beauty_salon,https://inkthorn.ai/crustacean?claim=classique-nails&cat=beauty_salon,https://inkt.ai/c/classique-nails,Hi Classique Nails — your free GEO website is ready to claim: https://inkt.ai/c/classique-nails Reply STOP to opt out,117,1
Cuc's Hair Salon,+15043478864,beauty_salon,https://inkthorn.ai/crustacean?claim=cucs-hair-salon&cat=beauty_salon,https://inkt.ai/c/cucs-hair-salon,Hi Cuc's Hair Salon — your free GEO website is ready to claim: https://inkt.ai/c/cucs-hair-salon Reply STOP to opt out,118,1
Solar Q Nails,+15043685300,beauty_salon,https://inkthorn.ai/crustacean?claim=solar-q-nails&cat=beauty_salon,https://inkt.ai/c/solar-q-nails,Hi Solar Q Nails — your free GEO website is ready to claim: https://inkt.ai/c/solar-q-nails Reply STOP to opt out,113,1
Thousand Nails,+15043929942,beauty_salon,https://inkthorn.ai/crustacean?claim=thousand-nails&cat=beauty_salon,https://inkt.ai/c/thousand-nails,Hi Thousand Nails — your free GEO website is ready to claim: https://inkt.ai/c/thousand-nails Reply STOP to opt out,115,1
"Regal Nails, Salon & Spa",+15043549033,beauty_salon,https://inkthorn.ai/crustacean?claim=regal-nails-salon-spa&cat=beauty_salon,https://inkt.ai/c/regal-nails-salon-spa,"Hi Regal Nails, Salon & Spa — your free GEO website is ready to claim: https://inkt.ai/c/regal-nails-salon-spa Reply STOP to opt out",132,1
Art of Beauty Braiding Salon,+15043629906,beauty_salon,https://inkthorn.ai/crustacean?claim=art-of-beauty-braiding-salon&cat=beauty_salon,https://inkt.ai/c/art-of-beauty-braiding-salon,Hi Art of Beauty Braiding Salon — your free GEO website is ready to claim: https://inkt.ai/c/art-of-beauty-braiding-salon Reply STOP to opt out,143,1
Snow Nails,+15042270660,beauty_salon,https://inkthorn.ai/crustacean?claim=snow-nails&cat=beauty_salon,https://inkt.ai/c/snow-nails,Hi Snow Nails — your free GEO website is ready to claim: https://inkt.ai/c/snow-nails Reply STOP to opt out,107,1
Vive Nail Spa,+15043666010,beauty_salon,https://inkthorn.ai/crustacean?claim=vive-nail-spa&cat=beauty_salon,https://inkt.ai/c/vive-nail-spa,Hi Vive Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/vive-nail-spa Reply STOP to opt out,113,1
Uneekly Shek Hair Studio,+15042480671,beauty_salon,https://inkthorn.ai/crustacean?claim=uneekly-shek-hair-studio&cat=beauty_salon,https://inkt.ai/c/uneekly-shek-hair-studio,Hi Uneekly Shek Hair Studio — your free GEO website is ready to claim: https://inkt.ai/c/uneekly-shek-hair-studio Reply STOP to opt out,135,1
Lady Lash Haus,+15043348811,beauty_salon,https://inkthorn.ai/crustacean?claim=lady-lash-haus&cat=beauty_salon,https://inkt.ai/c/lady-lash-haus,Hi Lady Lash Haus — your free GEO website is ready to claim: https://inkt.ai/c/lady-lash-haus Reply STOP to opt out,115,1
Luna Nails and Spa,+15048419023,beauty_salon,https://inkthorn.ai/crustacean?claim=luna-nails-and-spa&cat=beauty_salon,https://inkt.ai/c/luna-nails-and-spa,Hi Luna Nails and Spa — your free GEO website is ready to claim: https://inkt.ai/c/luna-nails-and-spa Reply STOP to opt out,123,1
NOLA Electrolysis,+15043930123,beauty_salon,https://inkthorn.ai/crustacean?claim=nola-electrolysis&cat=beauty_salon,https://inkt.ai/c/nola-electrolysis,Hi NOLA Electrolysis — your free GEO website is ready to claim: https://inkt.ai/c/nola-electrolysis Reply STOP to opt out,121,1
Phoenix Laser Services,+15042591552,beauty_salon,https://inkthorn.ai/crustacean?claim=phoenix-laser-services&cat=beauty_salon,https://inkt.ai/c/phoenix-laser-services,Hi Phoenix Laser Services — your free GEO website is ready to claim: https://inkt.ai/c/phoenix-laser-services Reply STOP to opt out,131,1
Nails R Us,+15048891994,beauty_salon,https://inkthorn.ai/crustacean?claim=nails-r-us&cat=beauty_salon,https://inkt.ai/c/nails-r-us,Hi Nails R Us — your free GEO website is ready to claim: https://inkt.ai/c/nails-r-us Reply STOP to opt out,107,1
Les Cavalier Hair Studio,+15048833885,beauty_salon,https://inkthorn.ai/crustacean?claim=les-cavalier-hair-studio&cat=beauty_salon,https://inkt.ai/c/les-cavalier-hair-studio,Hi Les Cavalier Hair Studio — your free GEO website is ready to claim: https://inkt.ai/c/les-cavalier-hair-studio Reply STOP to opt out,135,1
Salon Callidora,+15044561099,beauty_salon,https://inkthorn.ai/crustacean?claim=salon-callidora&cat=beauty_salon,https://inkt.ai/c/salon-callidora,Hi Salon Callidora — your free GEO website is ready to claim: https://inkt.ai/c/salon-callidora Reply STOP to opt out,117,1
Euphoria Hair Lounge,+15043715219,beauty_salon,https://inkthorn.ai/crustacean?claim=euphoria-hair-lounge&cat=beauty_salon,https://inkt.ai/c/euphoria-hair-lounge,Hi Euphoria Hair Lounge — your free GEO website is ready to claim: https://inkt.ai/c/euphoria-hair-lounge Reply STOP to opt out,127,1
TEASED BY JEN,+15042366853,beauty_salon,https://inkthorn.ai/crustacean?claim=teased-by-jen&cat=beauty_salon,https://inkt.ai/c/teased-by-jen,Hi TEASED BY JEN — your free GEO website is ready to claim: https://inkt.ai/c/teased-by-jen Reply STOP to opt out,113,1
"The House of Style (previously known as, Giorgio House of Style"")""",+15048854000,beauty_salon,https://inkthorn.ai/crustacean?claim=the-house-of-style-previously-known-as-giorgio-house-of-styl&cat=beauty_salon,https://inkt.ai/c/the-house-of-style-previously-known-as-giorgio-house-of-styl,"Hi The House of Style (previously known as, Giorgio House of Style"")"" — your free GEO website is ready to claim: https://inkt.ai/c/the-house-of-style-previously-known-as-giorgio-house-of-styl Reply STOP to opt out",213,2
Champagne & Co Hair Design Inc,+15048351307,beauty_salon,https://inkthorn.ai/crustacean?claim=champagne-co-hair-design-inc&cat=beauty_salon,https://inkt.ai/c/champagne-co-hair-design-inc,Hi Champagne & Co Hair Design Inc — your free GEO website is ready to claim: https://inkt.ai/c/champagne-co-hair-design-inc Reply STOP to opt out,145,1
Blush Nail Lounge & Spa,+15048880624,beauty_salon,https://inkthorn.ai/crustacean?claim=blush-nail-lounge-spa&cat=beauty_salon,https://inkt.ai/c/blush-nail-lounge-spa,Hi Blush Nail Lounge & Spa — your free GEO website is ready to claim: https://inkt.ai/c/blush-nail-lounge-spa Reply STOP to opt out,131,1
Phoenix Laser Services,+15042591552,beauty_salon,https://inkthorn.ai/crustacean?claim=phoenix-laser-services&cat=beauty_salon,https://inkt.ai/c/phoenix-laser-services,Hi Phoenix Laser Services — your free GEO website is ready to claim: https://inkt.ai/c/phoenix-laser-services Reply STOP to opt out,131,1
Aesthetic Laser Institute,+15043097048,beauty_salon,https://inkthorn.ai/crustacean?claim=aesthetic-laser-institute&cat=beauty_salon,https://inkt.ai/c/aesthetic-laser-institute,Hi Aesthetic Laser Institute — your free GEO website is ready to claim: https://inkt.ai/c/aesthetic-laser-institute Reply STOP to opt out,137,1
"Beautique Waxing Spa, LLC",+15043158023,beauty_salon,https://inkthorn.ai/crustacean?claim=beautique-waxing-spa-llc&cat=beauty_salon,https://inkt.ai/c/beautique-waxing-spa-llc,"Hi Beautique Waxing Spa, LLC — your free GEO website is ready to claim: https://inkt.ai/c/beautique-waxing-spa-llc Reply STOP to opt out",136,1
Athena Nails & Spa,+15047790130,beauty_salon,https://inkthorn.ai/crustacean?claim=athena-nails-spa&cat=beauty_salon,https://inkt.ai/c/athena-nails-spa,Hi Athena Nails & Spa — your free GEO website is ready to claim: https://inkt.ai/c/athena-nails-spa Reply STOP to opt out,121,1
Amber Buxton - Hair Stylist,+15047176822,beauty_salon,https://inkthorn.ai/crustacean?claim=amber-buxton-hair-stylist&cat=beauty_salon,https://inkt.ai/c/amber-buxton-hair-stylist,Hi Amber Buxton - Hair Stylist — your free GEO website is ready to claim: https://inkt.ai/c/amber-buxton-hair-stylist Reply STOP to opt out,139,1
The Nail Place,+15043046251,beauty_salon,https://inkthorn.ai/crustacean?claim=the-nail-place&cat=beauty_salon,https://inkt.ai/c/the-nail-place,Hi The Nail Place — your free GEO website is ready to claim: https://inkt.ai/c/the-nail-place Reply STOP to opt out,115,1
"Regal Nails, Salon & Spa",+15047343337,beauty_salon,https://inkthorn.ai/crustacean?claim=regal-nails-salon-spa&cat=beauty_salon,https://inkt.ai/c/regal-nails-salon-spa,"Hi Regal Nails, Salon & Spa — your free GEO website is ready to claim: https://inkt.ai/c/regal-nails-salon-spa Reply STOP to opt out",132,1
Wonder Cuts,+15044434688,beauty_salon,https://inkthorn.ai/crustacean?claim=wonder-cuts&cat=beauty_salon,https://inkt.ai/c/wonder-cuts,Hi Wonder Cuts — your free GEO website is ready to claim: https://inkt.ai/c/wonder-cuts Reply STOP to opt out,109,1
LKD Nails,+15044436117,beauty_salon,https://inkthorn.ai/crustacean?claim=lkd-nails&cat=beauty_salon,https://inkt.ai/c/lkd-nails,Hi LKD Nails — your free GEO website is ready to claim: https://inkt.ai/c/lkd-nails Reply STOP to opt out,105,1
Salon Salon LLC,+15044641280,beauty_salon,https://inkthorn.ai/crustacean?claim=salon-salon-llc&cat=beauty_salon,https://inkt.ai/c/salon-salon-llc,Hi Salon Salon LLC — your free GEO website is ready to claim: https://inkt.ai/c/salon-salon-llc Reply STOP to opt out,117,1
Mane Artistry,+15044664211,beauty_salon,https://inkthorn.ai/crustacean?claim=mane-artistry&cat=beauty_salon,https://inkt.ai/c/mane-artistry,Hi Mane Artistry — your free GEO website is ready to claim: https://inkt.ai/c/mane-artistry Reply STOP to opt out,113,1
Chateau Nail Salon,+15044691734,beauty_salon,https://inkthorn.ai/crustacean?claim=chateau-nail-salon&cat=beauty_salon,https://inkt.ai/c/chateau-nail-salon,Hi Chateau Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/chateau-nail-salon Reply STOP to opt out,123,1
Capelli Salon,+15044435003,beauty_salon,https://inkthorn.ai/crustacean?claim=capelli-salon&cat=beauty_salon,https://inkt.ai/c/capelli-salon,Hi Capelli Salon — your free GEO website is ready to claim: https://inkt.ai/c/capelli-salon Reply STOP to opt out,113,1
Changing Faces Aesthetics,+15049081101,beauty_salon,https://inkthorn.ai/crustacean?claim=changing-faces-aesthetics&cat=beauty_salon,https://inkt.ai/c/changing-faces-aesthetics,Hi Changing Faces Aesthetics — your free GEO website is ready to claim: https://inkt.ai/c/changing-faces-aesthetics Reply STOP to opt out,137,1
Capital Nails,+15048880787,beauty_salon,https://inkthorn.ai/crustacean?claim=capital-nails&cat=beauty_salon,https://inkt.ai/c/capital-nails,Hi Capital Nails — your free GEO website is ready to claim: https://inkt.ai/c/capital-nails Reply STOP to opt out,113,1
Happy Nails,+15047382685,beauty_salon,https://inkthorn.ai/crustacean?claim=happy-nails&cat=beauty_salon,https://inkt.ai/c/happy-nails,Hi Happy Nails — your free GEO website is ready to claim: https://inkt.ai/c/happy-nails Reply STOP to opt out,109,1
Sr Spa Nails,+15048856883,beauty_salon,https://inkthorn.ai/crustacean?claim=sr-spa-nails&cat=beauty_salon,https://inkt.ai/c/sr-spa-nails,Hi Sr Spa Nails — your free GEO website is ready to claim: https://inkt.ai/c/sr-spa-nails Reply STOP to opt out,111,1
Sharp Image Hair Salon,+15047124774,beauty_salon,https://inkthorn.ai/crustacean?claim=sharp-image-hair-salon&cat=beauty_salon,https://inkt.ai/c/sharp-image-hair-salon,Hi Sharp Image Hair Salon — your free GEO website is ready to claim: https://inkt.ai/c/sharp-image-hair-salon Reply STOP to opt out,131,1
Wonder Cuts,+15044669944,beauty_salon,https://inkthorn.ai/crustacean?claim=wonder-cuts&cat=beauty_salon,https://inkt.ai/c/wonder-cuts,Hi Wonder Cuts — your free GEO website is ready to claim: https://inkt.ai/c/wonder-cuts Reply STOP to opt out,109,1
Sally's Nail Salon,+15044560777,beauty_salon,https://inkthorn.ai/crustacean?claim=sallys-nail-salon&cat=beauty_salon,https://inkt.ai/c/sallys-nail-salon,Hi Sally's Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/sallys-nail-salon Reply STOP to opt out,122,1
Ana Beauty Salon,+15044431186,beauty_salon,https://inkthorn.ai/crustacean?claim=ana-beauty-salon&cat=beauty_salon,https://inkt.ai/c/ana-beauty-salon,Hi Ana Beauty Salon — your free GEO website is ready to claim: https://inkt.ai/c/ana-beauty-salon Reply STOP to opt out,119,1
"Regal Nails, Salon & Spa",+15044674300,beauty_salon,https://inkthorn.ai/crustacean?claim=regal-nails-salon-spa&cat=beauty_salon,https://inkt.ai/c/regal-nails-salon-spa,"Hi Regal Nails, Salon & Spa — your free GEO website is ready to claim: https://inkt.ai/c/regal-nails-salon-spa Reply STOP to opt out",132,1
Ann's Nail Salon,+15047334290,beauty_salon,https://inkthorn.ai/crustacean?claim=anns-nail-salon&cat=beauty_salon,https://inkt.ai/c/anns-nail-salon,Hi Ann's Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/anns-nail-salon Reply STOP to opt out,118,1
Ceci's Salon,+15044682323,beauty_salon,https://inkthorn.ai/crustacean?claim=cecis-salon&cat=beauty_salon,https://inkt.ai/c/cecis-salon,Hi Ceci's Salon — your free GEO website is ready to claim: https://inkt.ai/c/cecis-salon Reply STOP to opt out,110,1
Le's Nails,+15044661141,beauty_salon,https://inkthorn.ai/crustacean?claim=les-nails&cat=beauty_salon,https://inkt.ai/c/les-nails,Hi Le's Nails — your free GEO website is ready to claim: https://inkt.ai/c/les-nails Reply STOP to opt out,106,1
Mary's Nails,+15043053045,beauty_salon,https://inkthorn.ai/crustacean?claim=marys-nails&cat=beauty_salon,https://inkt.ai/c/marys-nails,Hi Mary's Nails — your free GEO website is ready to claim: https://inkt.ai/c/marys-nails Reply STOP to opt out,110,1
Perfectionz #2 Nails & Gifts,+15043383038,beauty_salon,https://inkthorn.ai/crustacean?claim=perfectionz-2-nails-gifts&cat=beauty_salon,https://inkt.ai/c/perfectionz-2-nails-gifts,Hi Perfectionz #2 Nails & Gifts — your free GEO website is ready to claim: https://inkt.ai/c/perfectionz-2-nails-gifts Reply STOP to opt out,140,1
Image Maker,+15044666976,beauty_salon,https://inkthorn.ai/crustacean?claim=image-maker&cat=beauty_salon,https://inkt.ai/c/image-maker,Hi Image Maker — your free GEO website is ready to claim: https://inkt.ai/c/image-maker Reply STOP to opt out,109,1
Get Polished Nails and Spa Studio,+15043140196,beauty_salon,https://inkthorn.ai/crustacean?claim=get-polished-nails-and-spa-studio&cat=beauty_salon,https://inkt.ai/c/get-polished-nails-and-spa-studio,Hi Get Polished Nails and Spa Studio — your free GEO website is ready to claim: https://inkt.ai/c/get-polished-nails-and-spa-studio Reply STOP to opt out,153,1
Fay_ Beauty,+15045056208,beauty_salon,https://inkthorn.ai/crustacean?claim=fay-beauty&cat=beauty_salon,https://inkt.ai/c/fay-beauty,Hi Fay_ Beauty — your free GEO website is ready to claim: https://inkt.ai/c/fay-beauty Reply STOP to opt out,108,1
Top Line Nails Salon,+15044610114,beauty_salon,https://inkthorn.ai/crustacean?claim=top-line-nails-salon&cat=beauty_salon,https://inkt.ai/c/top-line-nails-salon,Hi Top Line Nails Salon — your free GEO website is ready to claim: https://inkt.ai/c/top-line-nails-salon Reply STOP to opt out,127,1
Westland Beauty Salon,+15044661006,beauty_salon,https://inkthorn.ai/crustacean?claim=westland-beauty-salon&cat=beauty_salon,https://inkt.ai/c/westland-beauty-salon,Hi Westland Beauty Salon — your free GEO website is ready to claim: https://inkt.ai/c/westland-beauty-salon Reply STOP to opt out,129,1
Erika's Nail Estudio,+15042492545,beauty_salon,https://inkthorn.ai/crustacean?claim=erikas-nail-estudio&cat=beauty_salon,https://inkt.ai/c/erikas-nail-estudio,Hi Erika's Nail Estudio — your free GEO website is ready to claim: https://inkt.ai/c/erikas-nail-estudio Reply STOP to opt out,126,1
Glamour Hair Salón,+15043388593,beauty_salon,https://inkthorn.ai/crustacean?claim=glamour-hair-saln&cat=beauty_salon,https://inkt.ai/c/glamour-hair-saln,Hi Glamour Hair Salón — your free GEO website is ready to claim: https://inkt.ai/c/glamour-hair-saln Reply STOP to opt out,122,1
Orchid Nails & Salon,+15046673009,beauty_salon,https://inkthorn.ai/crustacean?claim=orchid-nails-salon&cat=beauty_salon,https://inkt.ai/c/orchid-nails-salon,Hi Orchid Nails & Salon — your free GEO website is ready to claim: https://inkt.ai/c/orchid-nails-salon Reply STOP to opt out,125,1
Beauty salon,+15046628015,beauty_salon,https://inkthorn.ai/crustacean?claim=beauty-salon&cat=beauty_salon,https://inkt.ai/c/beauty-salon,Hi Beauty salon — your free GEO website is ready to claim: https://inkt.ai/c/beauty-salon Reply STOP to opt out,111,1
Hats Off,+15047386128,beauty_salon,https://inkthorn.ai/crustacean?claim=hats-off&cat=beauty_salon,https://inkt.ai/c/hats-off,Hi Hats Off — your free GEO website is ready to claim: https://inkt.ai/c/hats-off Reply STOP to opt out,103,1
Reflections Hair Salon-Harahan,+15047370206,beauty_salon,https://inkthorn.ai/crustacean?claim=reflections-hair-salon-harahan&cat=beauty_salon,https://inkt.ai/c/reflections-hair-salon-harahan,Hi Reflections Hair Salon-Harahan — your free GEO website is ready to claim: https://inkt.ai/c/reflections-hair-salon-harahan Reply STOP to opt out,147,1
Base Coat Nailbar,+15044702300,beauty_salon,https://inkthorn.ai/crustacean?claim=base-coat-nailbar&cat=beauty_salon,https://inkt.ai/c/base-coat-nailbar,Hi Base Coat Nailbar — your free GEO website is ready to claim: https://inkt.ai/c/base-coat-nailbar Reply STOP to opt out,121,1
CB's Cutups,+15047331455,beauty_salon,https://inkthorn.ai/crustacean?claim=cbs-cutups&cat=beauty_salon,https://inkt.ai/c/cbs-cutups,Hi CB's Cutups — your free GEO website is ready to claim: https://inkt.ai/c/cbs-cutups Reply STOP to opt out,108,1
Bella Rae Salon and Spa,+15046673135,beauty_salon,https://inkthorn.ai/crustacean?claim=bella-rae-salon-and-spa&cat=beauty_salon,https://inkt.ai/c/bella-rae-salon-and-spa,Hi Bella Rae Salon and Spa — your free GEO website is ready to claim: https://inkt.ai/c/bella-rae-salon-and-spa Reply STOP to opt out,133,1
Natural Nails & Tanning,+15047385085,beauty_salon,https://inkthorn.ai/crustacean?claim=natural-nails-tanning&cat=beauty_salon,https://inkt.ai/c/natural-nails-tanning,Hi Natural Nails & Tanning — your free GEO website is ready to claim: https://inkt.ai/c/natural-nails-tanning Reply STOP to opt out,131,1
"HAIR COTTAGE Salon, LLC",+15047374982,beauty_salon,https://inkthorn.ai/crustacean?claim=hair-cottage-salon-llc&cat=beauty_salon,https://inkt.ai/c/hair-cottage-salon-llc,"Hi HAIR COTTAGE Salon, LLC — your free GEO website is ready to claim: https://inkt.ai/c/hair-cottage-salon-llc Reply STOP to opt out",132,1
Applause,+15047377774,beauty_salon,https://inkthorn.ai/crustacean?claim=applause&cat=beauty_salon,https://inkt.ai/c/applause,Hi Applause — your free GEO website is ready to claim: https://inkt.ai/c/applause Reply STOP to opt out,103,1
Salon Citrine,+15045102227,beauty_salon,https://inkthorn.ai/crustacean?claim=salon-citrine&cat=beauty_salon,https://inkt.ai/c/salon-citrine,Hi Salon Citrine — your free GEO website is ready to claim: https://inkt.ai/c/salon-citrine Reply STOP to opt out,113,1
Quality Nails Salon,+15047398435,beauty_salon,https://inkthorn.ai/crustacean?claim=quality-nails-salon&cat=beauty_salon,https://inkt.ai/c/quality-nails-salon,Hi Quality Nails Salon — your free GEO website is ready to claim: https://inkt.ai/c/quality-nails-salon Reply STOP to opt out,125,1
I Heart Nails,+15043053188,beauty_salon,https://inkthorn.ai/crustacean?claim=i-heart-nails&cat=beauty_salon,https://inkt.ai/c/i-heart-nails,Hi I Heart Nails — your free GEO website is ready to claim: https://inkt.ai/c/i-heart-nails Reply STOP to opt out,113,1
Eris Beaute,+15046673354,beauty_salon,https://inkthorn.ai/crustacean?claim=eris-beaute&cat=beauty_salon,https://inkt.ai/c/eris-beaute,Hi Eris Beaute — your free GEO website is ready to claim: https://inkt.ai/c/eris-beaute Reply STOP to opt out,109,1
Genius Nails,+15043095192,beauty_salon,https://inkthorn.ai/crustacean?claim=genius-nails&cat=beauty_salon,https://inkt.ai/c/genius-nails,Hi Genius Nails — your free GEO website is ready to claim: https://inkt.ai/c/genius-nails Reply STOP to opt out,111,1
Sky Nail,+15048182421,beauty_salon,https://inkthorn.ai/crustacean?claim=sky-nail&cat=beauty_salon,https://inkt.ai/c/sky-nail,Hi Sky Nail — your free GEO website is ready to claim: https://inkt.ai/c/sky-nail Reply STOP to opt out,103,1
Tina's Beauty Salon,+15047337371,beauty_salon,https://inkthorn.ai/crustacean?claim=tinas-beauty-salon&cat=beauty_salon,https://inkt.ai/c/tinas-beauty-salon,Hi Tina's Beauty Salon — your free GEO website is ready to claim: https://inkt.ai/c/tinas-beauty-salon Reply STOP to opt out,124,1
Pretty Nails,+15043470710,beauty_salon,https://inkthorn.ai/crustacean?claim=pretty-nails&cat=beauty_salon,https://inkt.ai/c/pretty-nails,Hi Pretty Nails — your free GEO website is ready to claim: https://inkt.ai/c/pretty-nails Reply STOP to opt out,111,1
Hi-Tech Hair & Nail Salon,+15043478245,beauty_salon,https://inkthorn.ai/crustacean?claim=hi-tech-hair-nail-salon&cat=beauty_salon,https://inkt.ai/c/hi-tech-hair-nail-salon,Hi Hi-Tech Hair & Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/hi-tech-hair-nail-salon Reply STOP to opt out,135,1
Crystal Nails,+15043482725,beauty_salon,https://inkthorn.ai/crustacean?claim=crystal-nails&cat=beauty_salon,https://inkt.ai/c/crystal-nails,Hi Crystal Nails — your free GEO website is ready to claim: https://inkt.ai/c/crystal-nails Reply STOP to opt out,113,1
Tiffany Nails Inc,+15043281819,beauty_salon,https://inkthorn.ai/crustacean?claim=tiffany-nails-inc&cat=beauty_salon,https://inkt.ai/c/tiffany-nails-inc,Hi Tiffany Nails Inc — your free GEO website is ready to claim: https://inkt.ai/c/tiffany-nails-inc Reply STOP to opt out,121,1
Silver Nails,+15043281344,beauty_salon,https://inkthorn.ai/crustacean?claim=silver-nails&cat=beauty_salon,https://inkt.ai/c/silver-nails,Hi Silver Nails — your free GEO website is ready to claim: https://inkt.ai/c/silver-nails Reply STOP to opt out,111,1
Serenity Nail Spa,+15048952345,beauty_salon,https://inkthorn.ai/crustacean?claim=serenity-nail-spa&cat=beauty_salon,https://inkt.ai/c/serenity-nail-spa,Hi Serenity Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/serenity-nail-spa Reply STOP to opt out,121,1
Headz N Headz,+15043336750,beauty_salon,https://inkthorn.ai/crustacean?claim=headz-n-headz&cat=beauty_salon,https://inkt.ai/c/headz-n-headz,Hi Headz N Headz — your free GEO website is ready to claim: https://inkt.ai/c/headz-n-headz Reply STOP to opt out,113,1
Marys Nails,+15043281993,beauty_salon,https://inkthorn.ai/crustacean?claim=marys-nails&cat=beauty_salon,https://inkt.ai/c/marys-nails,Hi Marys Nails — your free GEO website is ready to claim: https://inkt.ai/c/marys-nails Reply STOP to opt out,109,1
V - Nail & Spa,+15043474800,beauty_salon,https://inkthorn.ai/crustacean?claim=v-nail-spa&cat=beauty_salon,https://inkt.ai/c/v-nail-spa,Hi V - Nail & Spa — your free GEO website is ready to claim: https://inkt.ai/c/v-nail-spa Reply STOP to opt out,111,1
Aurora Hair & Nails,+15043498003,beauty_salon,https://inkthorn.ai/crustacean?claim=aurora-hair-nails&cat=beauty_salon,https://inkt.ai/c/aurora-hair-nails,Hi Aurora Hair & Nails — your free GEO website is ready to claim: https://inkt.ai/c/aurora-hair-nails Reply STOP to opt out,123,1
Cindy’s Nail & Spa,+15049001939,beauty_salon,https://inkthorn.ai/crustacean?claim=cindys-nail-spa&cat=beauty_salon,https://inkt.ai/c/cindys-nail-spa,Hi Cindy’s Nail & Spa — your free GEO website is ready to claim: https://inkt.ai/c/cindys-nail-spa Reply STOP to opt out,120,1
Zen Skin NOLA,+15045799639,beauty_salon,https://inkthorn.ai/crustacean?claim=zen-skin-nola&cat=beauty_salon,https://inkt.ai/c/zen-skin-nola,Hi Zen Skin NOLA — your free GEO website is ready to claim: https://inkt.ai/c/zen-skin-nola Reply STOP to opt out,113,1
Everybody Skincare Studio,+15042878558,beauty_salon,https://inkthorn.ai/crustacean?claim=everybody-skincare-studio&cat=beauty_salon,https://inkt.ai/c/everybody-skincare-studio,Hi Everybody Skincare Studio — your free GEO website is ready to claim: https://inkt.ai/c/everybody-skincare-studio Reply STOP to opt out,137,1
Glamor Palace,+15043475252,beauty_salon,https://inkthorn.ai/crustacean?claim=glamor-palace&cat=beauty_salon,https://inkt.ai/c/glamor-palace,Hi Glamor Palace — your free GEO website is ready to claim: https://inkt.ai/c/glamor-palace Reply STOP to opt out,113,1
